time_s,sample_us,dt_us,ax_mps2,ay_mps2,az_mps2,gx_dps,gy_dps,gz_dps,qw,qx,qy,qz,roll_deg,pitch_deg,yaw_deg,confidence,quality_flags,gyro_dps,accel_mps2,q_norm
0.0,848612586,4628,0.0287,0.0359,-9.7484,-1.96,-0.56,0.84,0.998364,-0.0007966,0.0013323,-0.0571575,-0.1,0.147,353.447,1.0,12033,2.204722204723307,9.748508350511887,1.0000000329485494
0.053001,848665587,4999,0.0431,-0.0215,-9.7484,-1.68,-0.28,0.49,0.9983698,-0.0008999,0.0012401,-0.0570565,-0.111,0.136,353.458,1.0,12033,1.7722584461641027,9.748518985979358,1.0000000247061547
0.105002,848717588,4999,0.0431,-0.0287,-9.7484,-2.1,-0.63,0.98,0.998368,-0.0008572,0.0013889,-0.0570853,-0.107,0.153,353.455,1.0,12033,2.401520351777182,9.748537524162279,1.0000000293675697
0.156001,848768587,4998,0.0431,-0.0072,-9.7484,-1.89,-0.56,0.84,0.9983689,-0.0010111,0.0014521,-0.0570657,-0.125,0.16,353.457,1.0,12033,2.142731901101955,9.748497936092514,1.000000042760659
0.208001,848820587,4998,0.0359,-0.0359,-9.7555,-1.54,-0.42,0.84,0.9983662,-0.0011032,0.0013997,-0.057112,-0.135,0.153,353.452,1.0,12033,1.8037738217415176,9.755632110222278,1.000000013028385
0.259001,848871587,4999,0.1436,0.0431,-9.7053,-2.24,-0.7,0.63,0.9983677,-0.0012345,0.0012507,-0.0570874,-0.149,0.135,353.455,1.0,12033,2.4299176940793696,9.70645798734018,1.0000000619413931
0.311002,848923588,5000,0.0431,0.0215,-9.655,-2.1,-0.7,0.49,0.998363,-0.0013959,0.0012438,-0.0571667,-0.168,0.133,353.445,1.0,12033,2.2671788636982306,9.655120137005028,1.0000001034665646
0.362001,848974587,5000,0.0359,0.0144,-9.6407,-1.82,-0.28,0.98,0.9983639,-0.0015224,0.0012754,-0.0571459,-0.183,0.136,353.448,1.0,12033,2.0859530196051876,9.64077759623154,1.0000000375284692
0.414003,849026589,5003,0.0502,0.0215,-9.7986,-1.68,-0.49,0.77,0.9983639,-0.0017813,0.0012624,-0.0571388,-0.212,0.133,353.449,1.0,12033,1.9119100397246727,9.798752178211265,1.000000042986049
0.465001,849077587,4999,0.0861,0.0861,-9.6838,-1.89,-0.63,0.84,0.9983634,-0.0018744,0.0011659,-0.0571448,-0.222,0.121,353.448,1.0,12033,2.16208232960727,9.684565496706602,0.9999999396623832
0.517003,849129589,4899,0.0431,0.0144,-9.7268,-1.75,-0.56,0.77,0.9983672,-0.0020179,0.0011169,-0.0570753,-0.238,0.115,353.456,1.0,12033,1.992234925906079,9.726906147897184,0.9999999876459749
0.568003,849180589,5000,0.0072,0.079,-9.813,-1.54,-0.49,0.7,0.9983654,-0.0021817,0.0010075,-0.057104,-0.256,0.101,353.453,1.0,12033,1.7611643875572773,9.813320632691058,1.0000000568021483
0.620001,849232587,5001,0.0144,-0.0144,-9.8632,-1.89,-0.77,0.77,0.9983648,-0.0020862,0.0010884,-0.0571154,-0.246,0.111,353.451,1.0,12033,2.1812611031236036,9.863221023580483,0.9999999898206
0.671002,849283588,5000,0.0431,0.079,-9.7771,-2.1,-0.35,0.42,0.9983643,-0.0020465,0.0010565,-0.0571259,-0.241,0.107,353.45,1.0,12033,2.17,9.777514153403207,0.9999999741598996
0.723001,849335587,4898,0.0144,0.0431,-9.7412,-1.89,-0.42,0.98,0.9983614,0.0007261,0.0022135,-0.0571767,0.069,0.258,353.445,1.0,12033,2.17,9.741305990984987,1.000000043418154
0.774002,849386588,4999,0.0646,0.0,-9.7986,-2.24,-0.7,0.77,0.9983578,0.0003333,0.0021332,-0.0572463,0.024,0.246,353.437,1.0,16131,2.4699190270128293,9.798812944433626,1.0000000486578289
0.825002,849437588,4631,0.0072,-0.0718,-9.6909,-1.82,-0.77,0.63,0.9983522,3.12e-05,0.0018755,-0.0573535,-0.009,0.215,353.424,1.0,12033,2.074174534604068,9.69116865450189,1.0000000288403896
0.876001,849488587,5001,0.0287,-0.0072,-9.7914,-1.82,-0.42,0.77,0.9983522,-0.0004419,0.0017074,-0.0573574,-0.062,0.192,353.424,1.0,12033,2.020321756552654,9.79144470903043,1.0000000485349838
0.928002,849540588,5000,0.0502,0.0431,-9.6909,-1.89,-0.91,0.63,0.9983488,-0.0006011,0.0017035,-0.0574145,-0.08,0.191,353.417,1.0,12033,2.1902282986026824,9.69112586132282,1.000000007252575
0.979003,849591589,5002,0.0574,-0.0072,-9.6909,-1.75,-0.63,0.98,0.9983368,0.0029845,0.0031381,-0.0574884,0.321,0.379,353.41,1.0,12033,2.102332038475369,9.691072665603121,1.00000001864033
1.031003,849643589,5001,0.0431,1.8233,-9.7627,-1.75,-0.56,0.98,0.9983316,0.0010109,0.0021343,-0.0576939,0.102,0.251,353.385,1.0,12033,2.0824264692900925,9.931595631619322,1.0000000734055323
1.082003,849694589,5002,0.0502,-0.0215,-9.7125,-1.89,-0.7,0.63,0.9983248,0.0005796,0.0020233,-0.0578207,0.053,0.235,353.371,1.0,12033,2.11163443805977,9.712653527229314,1.0000000346612894
1.133003,849745589,4635,0.0431,0.0287,-9.8704,-1.89,-0.49,0.77,0.9983243,0.0001661,0.0019217,-0.0578358,0.006,0.221,353.369,1.0,12033,2.098833009079093,9.87053582436131,1.0000000541261136
1.184003,849796589,5000,0.0646,0.0144,-9.7699,-1.96,-0.42,0.84,0.9983241,-6.53e-05,0.0017218,-0.0578464,-0.019,0.197,353.368,1.0,12033,2.173384457476403,9.77012418191294,1.000000091746546
1.236003,849848589,5002,0.0502,-0.0431,-9.7986,-1.96,-0.56,0.84,0.9983216,-0.0005557,0.0015621,-0.05789,-0.074,0.175,353.362,1.0,12033,2.204722204723307,9.79882337885524,1.0000000090427301
1.287001,849899587,4999,0.0574,0.0933,-9.6909,-1.89,-0.56,0.63,0.9983213,-0.0020831,0.0009381,-0.0578749,-0.245,0.094,353.364,1.0,12033,2.069444369873228,9.691519099707744,1.0000000707104575
1.339002,849951588,4893,0.0933,0.0574,-9.7986,-2.03,-0.56,0.21,0.9983224,-0.0021954,0.0008711,-0.0578532,-0.257,0.085,353.367,1.0,12033,2.116270304096336,9.799212295383748,1.0000000928441808
1.39,850002586,5000,0.0646,0.0646,-9.8058,-2.24,-0.77,0.7,0.9983227,-0.0022509,0.0007507,-0.0578475,-0.262,0.071,353.367,1.0,12033,2.4699190270128293,9.806225571543823,1.000000088346416
1.442003,850054589,5000,0.0574,0.0359,-9.8417,-1.75,-0.49,1.12,0.9983228,-0.0021546,0.0007081,-0.0578485,-0.251,0.067,353.367,1.0,12033,2.134713095476767,9.841932861994131,1.0000000028294298
1.493002,850105588,5000,0.079,0.0072,-9.7699,-1.75,-0.56,0.7,0.9983201,-0.002112,0.000753,-0.057896,-0.247,0.072,353.362,1.0,16131,1.9662400667263396,9.770222047118478,0.9999999982165051
1.545001,850157587,5001,0.0359,0.0072,-9.734,-1.96,-0.42,0.56,0.9983183,-0.0020042,0.0008628,-0.0579291,-0.235,0.085,353.358,1.0,16131,2.081249624624591,9.734068864046524,0.9999999849915898
1.596003,850208589,5000,0.1005,0.0431,-9.7196,-1.61,-0.63,0.84,0.9983118,-0.0022697,0.0009258,-0.0580306,-0.266,0.091,353.346,1.0,12033,1.9221342304844373,9.720215122105065,1.0000000045996649
1.648002,850260588,5002,-0.0215,-0.0287,-9.7484,-2.03,-0.7,0.63,0.9983094,-0.002097,0.0009933,-0.0580774,-0.247,0.1,353.341,1.0,12033,2.2378114308404093,9.748465956241526,1.000000013286505
1.699001,850311587,5000,0.0359,0.0144,-9.734,-1.89,-0.49,0.49,0.9983097,-0.0020154,0.0010117,-0.0580749,-0.237,0.102,353.341,1.0,12033,2.013032538236777,9.734076852480671,1.0000000182490747
1.751,850363586,4998,0.0933,0.0574,-9.7699,-2.03,-1.12,0.56,0.9982988,0.0006629,0.002185,-0.0582614,0.061,0.254,353.32,1.0,12033,2.3851415052361147,9.770514093946131,1.0000000492364038
1.802002,850414588,5000,0.0431,0.0144,-9.7914,-2.1,-0.77,0.77,0.9982957,-0.0032548,0.000413,-0.0582677,-0.375,0.026,353.319,1.0,12033,2.3655443348202123,9.79150544758057,1.0000000968969054
1.854002,850466588,5001,0.0287,0.1077,-9.7699,-2.17,-0.35,0.84,0.9982939,-0.0031101,0.0004795,-0.0583044,-0.359,0.034,353.315,1.0,12033,2.3530830839560255,9.770535757572356,1.000000008239415
1.905002,850517588,5000,0.0646,0.0072,-9.7484,-1.61,-0.42,0.63,0.9982928,-0.0025774,-0.0004423,-0.0583511,-0.292,-0.068,353.31,1.0,16131,1.779157103799437,9.748616699819518,1.0000001020115448
1.957002,850569588,5002,0.0215,0.0502,-9.8345,-1.96,-0.49,0.7,0.9982955,-0.0024082,-0.0002537,-0.0583129,-0.274,-0.045,353.314,1.0,16131,2.138153408902177,9.834651622706318,1.0000000817087917
2.008002,850620588,5002,0.0287,0.0359,-9.7914,-1.96,-0.7,0.84,0.9982952,-0.0010115,0.000634,-0.0583533,-0.12,0.066,353.309,1.0,12033,2.2443707358633955,9.791507874684061,0.9999999195260868
2.060003,850672589,5002,0.0359,0.0718,-9.7771,-1.61,-0.56,0.7,0.9982936,-0.0010448,0.0006004,-0.0583834,-0.124,0.062,353.306,1.0,12033,1.8427425213523456,9.777429542574062,1.0000000926418557
2.111002,850723588,5001,0.0574,0.0287,-9.7268,-2.03,-0.63,0.7,0.9982936,-0.0012701,0.0006985,-0.0583761,-0.15,0.071,353.307,1.0,12033,2.2378114308404093,9.727011704012698,0.999999990954215
2.163001,850775587,5001,0.0215,0.0144,-9.8632,-2.31,-0.63,0.77,0.9982978,-0.0014427,0.0007214,-0.0583003,-0.17,0.073,353.315,1.0,12033,2.5151341912510357,9.863233944807353,1.0000000121330899
2.214001,850826587,4999,0.0502,0.0933,-9.7699,-2.17,-0.42,0.77,0.9982991,-0.0016697,0.0007177,-0.0582723,-0.196,0.071,353.319,1.0,12033,2.3405554896220684,9.770474448050104,1.0000000284997397
2.266003,850878589,4901,0.0144,-0.0215,-9.6909,-2.17,-0.56,0.84,0.9983004,-0.0017489,0.0007574,-0.0582461,-0.205,0.075,353.322,1.0,12033,2.393344939619026,9.690934548329174,0.9999999645556693
2.317001,850929587,4999,0.1149,0.1077,-9.7484,-2.03,-0.35,0.49,0.9982971,-0.0017605,0.0007986,-0.0583017,-0.207,0.08,353.315,1.0,16131,2.117427684715584,9.749671987302957,0.9999999626067544
2.369,850981586,5000,0.1149,-0.0072,-9.6909,-2.03,-0.35,0.91,0.9982878,-0.0029947,0.0003493,-0.058417,-0.345,0.02,353.302,1.0,16131,2.2519991119003575,9.69158380555005,1.0000000838782066
2.42,851032586,4999,0.0646,0.0718,-9.7125,-2.03,-0.77,0.63,0.9982855,-0.0029247,0.0004997,-0.0584575,-0.338,0.038,353.297,1.0,12033,2.26068573667372,9.712980214640613,1.00000001119334
2.472002,851084588,5000,0.0431,0.0287,-9.7484,-2.17,-0.91,0.56,0.9982804,-0.0027526,0.0005939,-0.0585526,-0.319,0.049,353.286,1.0,12033,2.4188013560439394,9.748537524162279,1.000000046757444
2.523,851135586,4997,0.122,0.0359,-9.6981,-2.03,-0.7,0.91,0.998275,-0.0027795,0.0005245,-0.0586428,-0.321,0.041,353.276,1.0,12033,2.3321663748540753,9.698933777482967,0.9999999771686697
2.575003,851187589,5001,0.0861,-0.0144,-9.7125,-1.82,-1.05,0.7,0.9982774,-0.0014462,0.0011748,-0.0586428,-0.173,0.125,353.276,1.0,12033,2.2147008827378927,9.712892299413188,1.000000108496034
2.626003,851238589,5003,0.0502,0.0646,-9.8417,-1.89,-0.35,0.84,0.9982745,-0.0015544,0.001099,-0.0586892,-0.185,0.115,353.271,1.0,12033,2.0976653689280376,9.842040037004523,1.000000011753625
2.678,851290586,4997,0.0359,0.0215,-9.655,-1.96,-0.63,0.63,0.9982693,-0.0016567,0.0010078,-0.0587771,-0.196,0.104,353.261,1.0,12033,2.152997909892158,9.655090681086325,1.0000000515613139
2.729,851341586,4997,0.0287,0.1077,-9.6766,-1.68,-0.49,1.26,0.998261,-0.0018456,0.0009072,-0.0589134,-0.217,0.091,353.245,1.0,12033,2.156409052104911,9.677241887025456,1.0000000210358797
2.781001,851393587,4998,-0.0144,-0.0215,-9.7412,-2.03,-0.77,0.35,0.9982591,-0.0030456,0.0004199,-0.0589015,-0.351,0.027,353.246,1.0,16131,2.1991589301367007,9.74123436993485,1.0000000347152145
2.832002,851444588,4999,0.0,-0.0072,-9.7555,-1.96,-0.63,0.63,0.9982632,-0.0028714,0.0005119,-0.0588395,-0.332,0.039,353.253,1.0,12033,2.152997909892158,9.755502656962376,1.00000000510703
2.884,851496586,4998,0.0502,0.0,-9.7196,-1.89,-0.7,0.7,0.9982669,-0.0025132,0.0004584,-0.0587934,-0.291,0.036,353.259,1.0,12033,2.133565091577944,9.719729636157581,0.9999999969119849
2.935003,851547589,5003,0.0646,0.1005,-9.7914,-1.89,-0.49,0.63,0.9982734,-0.0024732,0.0005767,-0.058684,-0.287,0.049,353.271,1.0,12033,2.051609124565398,9.792128847702116,1.0000000211523448
2.987003,851599589,5001,0.0359,-0.0215,-9.7484,-1.75,-0.35,0.77,0.9982815,-0.002386,0.0006926,-0.0585479,-0.278,0.063,353.287,1.0,12033,1.9436820727680748,9.748489812273489,0.99999999126371
3.038002,851650588,5002,0.0502,0.0359,-9.7268,-1.82,-0.49,0.56,0.9982806,-0.0033828,5.49e-05,-0.0585185,-0.387,-0.016,353.29,1.0,12033,1.9662400667263396,9.726995789553937,1.00000000876423
3.090001,851702587,5001,0.0359,0.0144,-9.6838,-1.82,-0.42,0.84,0.9982834,-0.0033277,0.0002857,-0.0584742,-0.383,0.01,353.295,1.0,12033,2.048023437365891,9.683877250874259,1.0000000669964877
3.141,851753586,4999,0.0574,-0.0144,-9.7914,-1.54,-0.56,0.91,0.9982901,-0.0030191,0.0005064,-0.058375,-0.349,0.038,353.307,1.0,12033,1.874379897459424,9.791578834896852,1.0000000678943877
3.193002,851805588,5000,0.079,0.0574,-9.7555,-1.89,-0.56,0.7,0.9983019,-0.0017208,0.0008737,-0.0582215,-0.203,0.088,353.324,1.0,12033,2.091817391647751,9.75598872539324,1.0000000755550922
3.244003,851856589,5003,0.0933,0.0359,-9.734,-1.75,-0.77,1.05,0.9982989,-0.0018065,0.0010031,-0.0582676,-0.213,0.103,353.319,1.0,12033,2.1812611031236036,9.734513326304505,1.0000000383014143
3.296001,851908587,4900,0.0359,0.0215,-9.6981,-1.89,-0.42,0.42,0.9982985,-0.0018295,0.0008081,-0.0582757,-0.215,0.08,353.318,1.0,12033,1.9811360377318867,9.698190278087969,0.9999999762042997
3.347003,851959589,5000,0.0431,-0.0215,-9.7771,-1.96,-0.42,0.63,0.9983,-0.0017526,0.0009377,-0.0582527,-0.207,0.096,353.321,1.0,12033,2.1011663427725087,9.7772186367085,1.000000108972664
3.399002,852011588,5002,0.079,0.0072,-9.7196,-1.82,-0.56,0.42,0.9983027,-0.0018777,0.0009463,-0.0582021,-0.221,0.096,353.327,1.0,12033,1.9499743588057767,9.719923713692408,1.0000000932563355
3.45,852062586,4999,0.0072,0.1005,-9.8632,-1.75,-0.56,0.77,0.9983023,-0.0020099,0.0010342,-0.0582008,-0.237,0.105,353.327,1.0,12033,1.992234925906079,9.86371463141549,0.9999999622867892
3.502001,852114587,5000,0.0431,-0.0072,-9.7268,-1.75,-0.49,0.77,0.9983047,-0.0018842,0.0010908,-0.0581643,-0.223,0.112,353.331,1.0,12033,1.9737021051820358,9.726898153573934,1.000000049945429
3.553003,852165589,5002,0.0215,0.0287,-9.7268,-2.24,-0.7,0.7,0.9983014,-0.0018716,0.0010346,-0.0582211,-0.221,0.106,353.324,1.0,12033,2.4489997958350265,9.726866102707492,0.9999999775054448
3.605002,852217588,5002,0.0072,0.0359,-9.7914,-2.1,-0.56,0.63,0.9983026,-0.0020471,0.0010953,-0.0581927,-0.241,0.112,353.328,1.0,12033,2.262852182534246,9.79146846034853,0.9999999309002726
3.656003,852268589,5002,0.0933,0.0861,-9.6766,-1.89,-0.49,0.77,0.9982971,-0.0022537,0.0010097,-0.0582819,-0.265,0.1,353.317,1.0,16131,2.098833009079093,9.677432803176679,0.9999999891968999
3.708,852320586,4999,0.1364,0.0215,-9.6694,-2.03,-0.42,0.84,0.9982935,-0.0021555,0.0007658,-0.0583516,-0.252,0.073,353.309,1.0,12033,2.236716343213864,9.670385905950186,1.0000000269973495
3.759001,852371587,5001,0.0359,0.0431,-9.7125,-1.89,-0.49,0.91,0.9982946,-0.0022242,0.0007577,-0.0583295,-0.26,0.072,353.312,1.0,12033,2.1541355574800765,9.712661976512928,0.9999999800671698
3.811,852423586,5000,0.0431,0.0072,-9.6479,-1.68,-0.7,0.56,0.998295,-0.0023355,0.0007338,-0.0583187,-0.272,0.068,353.313,1.0,12033,1.904205871222962,9.647998956260308,0.99999998540869
3.862002,852474588,5002,0.0359,0.0431,-9.7627,-1.75,-0.42,0.56,0.9983006,-0.0022688,0.0007164,-0.0582257,-0.264,0.067,353.324,1.0,12033,1.8848076824970765,9.762861143640219,0.9999999903916249
3.914002,852526588,5002,0.079,0.0502,-9.8058,-1.89,-0.91,0.7,0.9983037,-0.0022593,0.0007549,-0.0581731,-0.263,0.071,353.33,1.0,12033,2.211379659850384,9.806246717271598,1.0000000306538994
3.965001,852577587,4999,0.0574,0.0861,-9.7412,-1.4,-0.56,0.77,0.9982966,-0.0035654,0.0001297,-0.058235,-0.409,-0.009,353.323,1.0,12033,1.6930741271426952,9.741749607231752,1.0000000728479024
4.017001,852629587,4998,0.0718,0.0502,-9.7484,-1.75,-0.35,0.77,0.9983005,-0.0034247,0.0002941,-0.0581756,-0.394,0.011,353.33,1.0,12033,1.9436820727680748,9.748793660756187,1.0000000519002537
4.068002,852680588,5001,0.0933,0.0215,-9.6909,-1.82,-0.7,0.84,0.9983064,-0.0032238,0.0003254,-0.0580854,-0.371,0.016,353.34,1.0,16131,2.1232051243344343,9.691372965168556,1.0000000403728593
4.120002,852732588,5002,0.0215,0.0359,-9.7771,-1.68,-0.28,0.63,0.9983137,-0.0029391,0.0003411,-0.0579732,-0.339,0.019,353.353,1.0,16131,1.8159570479501985,9.777189548638198,0.9999999450919734
4.171002,852783588,5000,0.079,0.0215,-9.7125,-2.1,-0.56,0.77,0.9983202,-0.0028677,0.000333,-0.0578673,-0.33,0.019,353.365,1.0,12033,2.3057536728800847,9.712845077524918,1.0000000903648059
4.223001,852835587,4998,0.0718,0.0646,-9.7771,-1.89,-0.63,0.63,0.9983218,-0.002887,0.0003613,-0.0578372,-0.333,0.022,353.369,1.0,12033,2.0894736179239017,9.777577041885174,1.0000000116828849
4.274003,852886589,5003,0.0431,0.0861,-9.7268,-2.03,-0.56,0.56,0.9983212,-0.0026661,0.0003034,-0.0578571,-0.307,0.017,353.366,1.0,12033,2.179013538278273,9.727276548962717,0.9999999312653077
4.326001,852938587,5001,0.0215,0.0072,-9.7484,-2.24,-0.56,0.42,0.9983209,-0.0025757,0.000392,-0.0578667,-0.297,0.028,353.365,1.0,12033,2.3468276459936295,9.748426367881125,0.9999999811200947
4.377003,852989589,5000,0.1005,-0.0144,-9.813,-1.89,-0.7,0.7,0.9983184,-0.0028423,0.001519,-0.0578781,-0.335,0.155,353.363,1.0,12033,2.133565091577944,9.813525187719243,0.9999999441342284
4.429002,853041588,5002,0.1077,0.0072,-9.7196,-1.82,-0.21,0.84,0.9983263,-0.0020071,0.0003259,-0.0577976,-0.232,0.024,353.373,1.0,12033,2.0154652068443157,9.720199344149275,1.000000049249334
4.480002,853092588,5001,0.1364,-0.0144,-9.6263,-1.96,-0.77,0.63,0.9983233,-0.0019638,0.0004339,-0.0578487,-0.228,0.037,353.367,1.0,16131,2.1980445855350617,9.627277081812904,0.9999999640971144
4.532001,853144587,5002,0.0359,0.1077,-9.8345,-1.89,-0.63,0.63,0.9983259,-0.0021639,0.0005473,-0.0577974,-0.251,0.048,353.373,1.0,16131,2.0894736179239017,9.835155227549793,1.000000062029033
4.583001,853195587,4998,0.0574,0.0287,-9.6407,-1.89,-0.84,0.77,0.9983311,-0.0021407,0.0006636,-0.0577069,-0.249,0.062,353.383,1.0,12033,2.2069435878608226,9.64091359467556,1.0000000472481338
4.635003,853247589,5002,0.0287,0.0,-9.734,-2.03,-0.56,0.49,0.9983337,-0.0021233,0.0006918,-0.0576612,-0.247,0.065,353.389,1.0,12033,2.1620823296072698,9.734042309852573,0.9999999887656299
4.686001,853298587,5001,0.0933,0.0,-9.6909,-2.03,-0.56,0.77,0.9983358,-0.0031685,0.0002366,-0.0575816,-0.364,0.006,353.398,1.0,12033,2.2421864329265753,9.6913491166091,1.0000000527960036
4.738001,853350587,5001,0.0359,-0.0215,-9.7125,-1.89,-0.84,0.63,0.9983385,0.0008699,0.0019952,-0.0575817,0.086,0.234,353.398,1.0,12033,2.16208232960727,9.71259014424062,1.0000000751530922
4.789003,853401589,5001,0.0144,0.0144,-9.8273,-1.61,-0.35,0.77,0.9983341,0.0016181,0.0024381,-0.0576241,0.169,0.29,353.394,1.0,12033,1.8186533479473213,9.827321100381322,1.0000000373514193
4.840003,853452589,4632,0.0431,0.0072,-9.6766,-1.75,-0.42,0.77,0.9983351,0.0011044,0.0022803,-0.0576254,0.111,0.268,353.393,1.0,12033,1.9574984035753389,9.676698662767174,1.0000000390423094
4.891002,853503588,5000,1.8233,0.0287,-9.7125,-1.96,-0.7,0.84,0.9983414,0.0012041,0.000967,-0.057551,0.131,0.119,353.402,1.0,12033,2.2443707358633955,9.882201314990501,1.0000000267503846
4.942003,853554589,4634,0.0502,0.0072,-9.8058,-1.89,-0.63,0.84,0.9983425,0.0008477,0.0011423,-0.0575351,0.089,0.136,353.403,1.0,12033,2.16208232960727,9.805931139876519,1.0000000292414197
4.993001,853605587,4998,0.0574,0.1005,-9.8273,-1.89,-0.49,0.7,0.998337,0.0017495,0.0017867,-0.0575925,0.188,0.216,353.397,1.0,12033,2.0741745346040674,9.827981496726578,0.9999999573361942
5.044001,853656587,4631,0.0718,0.0215,-9.7484,-1.89,-0.42,0.77,0.9983309,0.002447,0.0021078,-0.0576634,0.266,0.257,353.389,1.0,12033,2.0836026492592103,9.748688119434327,1.0000000421121042
5.095001,853707587,5000,0.0933,0.0072,-9.8058,-1.89,-0.63,0.7,0.9983218,0.0017096,0.0019112,-0.0578528,0.183,0.23,353.367,1.0,12033,2.11163443805977,9.806246497513715,0.9999999691203395
5.146,853758586,4631,0.1077,0.0431,-9.7914,-1.82,-0.56,0.63,0.9983184,0.0011458,0.0016689,-0.0579328,0.12,0.199,353.358,1.0,12033,2.0057168294652166,9.79208715545363,0.9999999675896245
5.197001,853809587,4998,0.0574,-0.0072,-9.7053,-2.31,-0.49,0.7,0.99832,0.0006123,0.0015734,-0.057917,0.06,0.184,353.36,1.0,12033,2.4629656920062852,9.705472409419336,1.0000000258939246
5.248001,853860587,4628,0.0287,0.0215,-9.7484,-1.82,-0.56,0.56,0.9983165,0.0001105,0.0014692,-0.0579828,0.003,0.169,353.352,1.0,12033,1.9848425630260957,9.748465956241526,1.00000000501349
5.299001,853911587,4999,0.0287,0.0431,-9.7268,-2.31,-0.49,0.56,0.9983108,-0.0002996,0.0013778,-0.0580825,-0.043,0.156,353.34,1.0,12033,2.4268910152703604,9.726937829553554,1.000000009147945
5.351001,853963587,4998,0.2656,0.0287,-9.6694,-2.24,-0.07,0.77,0.9983152,-0.0004214,0.0007441,-0.0580187,-0.053,0.082,353.348,1.0,12033,2.369683523173506,9.673089651709013,1.0000000696817475
5.402003,854014589,5003,0.0215,-0.0718,-9.6766,-2.1,-0.56,0.91,0.9983196,-0.000768,0.0014167,-0.0579264,-0.097,0.157,353.358,1.0,16131,2.356204575158957,9.676890257205567,1.000000044212004
5.454001,854066587,4999,0.1292,0.122,-9.7484,-2.17,-0.28,0.84,0.9983283,-0.0010632,0.0006619,-0.0577842,-0.126,0.069,353.375,1.0,16131,2.343693665989649,9.750019446134454,0.9999999884281898
5.505001,854117587,4998,0.0287,-0.0287,-9.7771,-2.24,-0.77,0.49,0.9983355,-0.0015185,0.0013203,-0.0576384,-0.182,0.141,353.391,1.0,12033,2.4188013560439394,9.777184246499603,1.000000002374575
5.557001,854169587,4998,-0.0359,-0.0574,-9.734,-1.68,-0.14,0.84,0.9983354,-0.0012822,0.0010601,-0.0576523,-0.154,0.113,353.39,1.0,12033,1.8835073665903193,9.734235438389602,1.000000063218648
5.608003,854220589,5003,0.1938,0.1149,-9.8058,-1.96,-0.91,0.77,0.9983252,-0.0018793,0.0006543,-0.057818,-0.219,0.062,353.371,1.0,12033,2.2940357451443516,9.808387945529072,1.0000000429780092
5.66,854272586,5000,0.0287,0.0,-9.7412,-1.89,-0.7,0.84,0.9983292,-0.0017919,0.0007436,-0.057751,-0.21,0.073,353.378,1.0,12033,2.183506354467511,9.741242278580284,1.0000000667101028
5.711001,854323587,4999,0.0646,0.0072,-9.7986,-2.45,-0.84,0.56,0.9983302,-0.0018338,0.0009744,-0.057728,-0.216,0.099,353.381,1.0,12033,2.649849052304678,9.79881558965164,1.0000000112469198
5.763,854375586,5000,0.0718,0.0287,-9.7484,-2.24,-0.28,0.77,0.9983215,-0.0029234,-0.0004162,-0.0578399,-0.332,-0.067,353.368,1.0,12033,2.385141505236115,9.748706657295623,0.9999999954421299
5.814001,854426587,5000,0.0,-0.0215,-9.8273,-1.54,-1.05,0.91,0.9983189,-0.0017306,0.0008306,-0.0579292,-0.203,0.084,353.358,1.0,12033,2.0741745346040674,9.827323518639242,1.0000000515912837
5.866003,854478589,5000,0.0718,0.0933,-9.612,-2.24,-0.49,0.98,0.9983082,0.000895,0.0016944,-0.0581144,0.091,0.2,353.337,1.0,16131,2.4936118382779626,9.612720953507388,1.000000108845474
5.917002,854529588,5000,0.122,0.079,-9.7986,-1.96,-0.56,0.63,0.9983046,0.000168,0.0015471,-0.0581858,0.009,0.178,353.329,1.0,12033,2.133565091577944,9.79967790082919,1.0000000417226043
5.968002,854580588,4634,-0.0072,0.0215,-9.7196,-1.96,-0.35,0.98,0.9982877,-0.000462,0.0025443,-0.0584389,-0.07,0.288,353.299,1.0,12033,2.2191214477806303,9.719626446011183,1.0000000619554932
6.019002,854631588,5000,0.1723,0.0574,-9.7125,-1.68,-0.42,0.56,0.9982883,-0.0006439,0.0021604,-0.0584423,-0.088,0.243,353.299,1.0,12033,1.8199999999999998,9.714197769244768,1.0000000571407734
6.071003,854683589,5003,0.0,0.0287,-9.7771,-2.03,-0.42,0.77,0.9982846,-0.0006974,0.0017984,-0.0585166,-0.092,0.201,353.29,1.0,12033,2.2113796598503836,9.777142123340543,1.0000000278410195
6.122002,854734588,5002,0.0287,0.0,-9.7771,-1.89,-0.7,0.7,0.9982894,-0.0032859,0.0008626,-0.0583687,-0.382,0.077,353.307,1.0,12033,2.133565091577944,9.777142123340543,1.0000000862548064
6.174003,854786589,5003,0.0646,0.0718,-9.7699,-1.89,-0.21,0.56,0.9982889,-0.0030044,0.0005326,-0.0583948,-0.347,0.041,353.304,1.0,12033,1.9823723161908813,9.770377393427543,0.999999995306185
6.225001,854837587,4999,0.1292,0.0,-9.6838,-1.82,-0.42,0.7,0.9982949,-0.0029473,0.0006879,-0.058292,-0.342,0.059,353.316,1.0,16131,1.994692958828501,9.684661846445646,0.9999999122068511
6.277,854889586,4997,0.0431,0.0215,-9.6909,-1.89,-0.84,0.84,0.9982978,-0.0028548,0.0007927,-0.0582481,-0.332,0.072,353.321,1.0,16131,2.232330620674276,9.691019691962243,1.0000000584473883
